;OV Aft Flare Orifice Flow Velocities (ft/s)
#I=0,130,1; Launch_Vehicle_Multi_Cavity_Launch_to_Seperation_Venting_Analysis_vent_g4c.vsm C:\0_afc_work\Launch_Vehicle_Multi_Cavity_Launch_to_Seperation_Venting_Analysis_using_VISSIM\VISSIM\0_tmp\Launch_Vehicle_Multi_Cavity_Launch_to_Seperation_Venting_Analysis_vent_g4c.vsm @ Mon Oct 29 08:29:54 2018
114	-69.945	525.44	776.08	0	0	0
115	-72.65	522.56	778.3	0	0	0
116	-75.691	519.02	782.58	0	0	0
117	-79.077	514.88	786.93	0	0	0
118	-82.869	510.02	791.36	0	0	0
119	-87.144	504.27	795.89	0	0	0
120	-92.005	497.41	800.54	0	0	0
121	-97.582	489.75	805.25	0	0	0
122	-104.05	480.22	810.13	0	0	0
123	-111.64	468.21	815.21	0	0	0
124	-120.69	452.77	820.52	0	0	0
125	-131.65	432.4	826.12	0	0	0
126	-145.17	404.15	830.49	0	0	0
127	-162.33	363.43	835.23	0	0	0
128	-184.83	298.63	840.34	0	0	0
129	-215.57	164.97	845.66	0	0	0
130	-260.01	-260.01	850.55	0	0	0
