;OV Left System Tunnel Plenum: Mass(lbm),Temperature(R),Pressure(psia)
#I=0,130,1; Launch_Vehicle_Multi_Cavity_Launch_to_Seperation_Venting_Analysis_vent_g4c.vsm C:\0_afc_work\Launch_Vehicle_Multi_Cavity_Launch_to_Seperation_Venting_Analysis_using_VISSIM\VISSIM\0_tmp\Launch_Vehicle_Multi_Cavity_Launch_to_Seperation_Venting_Analysis_vent_g4c.vsm @ Mon Oct 29 08:29:54 2018
0	0.60911	515	11.62
1	0.39225	771.8	10.692
2	0.39317	765.14	10.639
3	0.39416	758.38	10.586
4	0.39518	751.61	10.533
5	0.39621	744.84	10.48
6	0.39748	737.64	10.427
7	0.39882	730.36	10.375
8	0.40018	723.09	10.322
9	0.40158	715.81	10.269
10	0.40301	708.53	10.216
11	0.40197	706.07	10.16
12	0.40054	704.36	10.102
13	0.3991	702.64	10.045
14	0.39765	700.93	9.988
15	0.3962	699.21	9.9308
16	0.39436	698.24	9.873
17	0.39246	697.39	9.8151
18	0.39055	696.54	9.7572
19	0.38864	695.68	9.6993
20	0.38673	694.83	9.6414
21	0.38042	693.99	9.4744
22	0.37406	693.13	9.3061
23	0.36769	692.26	9.1379
24	0.36131	691.4	8.9696
25	0.35491	690.54	8.8013
26	0.34844	689.78	8.6329
27	0.34196	689.05	8.4644
28	0.33546	688.31	8.296
29	0.32895	687.57	8.1275
30	0.32242	686.84	7.959
31	0.31583	686.23	7.7905
32	0.30922	685.65	7.6218
33	0.3026	685.07	7.4532
34	0.29596	684.49	7.2846
35	0.28932	683.91	7.1159
36	0.28265	683.38	6.9472
37	0.27597	682.86	6.7785
38	0.26927	682.33	6.6097
39	0.26257	681.8	6.441
40	0.25586	681.28	6.2722
41	0.2489	681.5	6.1031
42	0.24189	681.83	5.9339
43	0.2349	682.17	5.7648
44	0.22791	682.51	5.5956
45	0.22093	682.85	5.4265
46	0.21394	683.23	5.2573
47	0.20695	683.63	5.0882
48	0.19997	684.02	4.919
49	0.193	684.42	4.7499
50	0.18604	684.81	4.5808
51	0.17871	686.77	4.4111
52	0.17136	688.98	4.2414
53	0.16406	691.19	4.0718
54	0.14789	693.54	3.6811
55	0.13173	695.77	3.288
56	0.11566	698.05	2.895
57	0.11039	700.11	2.7699
58	0.10524	702.37	2.648
59	0.10012	704.62	2.5261
60	0.095028	706.88	2.4042
61	0.089843	710.23	2.2822
62	0.084684	713.75	2.1602
63	0.079571	717.26	2.0383
64	0.074503	720.78	1.9165
65	0.06948	724.3	1.7947
66	0.064501	727.82	1.673
67	0.059565	731.35	1.5513
68	0.054672	734.88	1.4297
69	0.049822	738.42	1.3082
70	0.045013	741.95	1.1868
71	0.04001	750.36	1.065
72	0.035077	759.51	0.94333
73	0.03025	768.66	0.82182
74	0.025526	777.83	0.70048
75	0.020902	787.02	0.5793
76	0.019633	795.61	0.54913
77	0.018418	804.55	0.52003
78	0.017228	813.5	0.49096
79	0.016061	822.44	0.46194
80	0.014917	831.38	0.43295
81	0.013765	842.36	0.40394
82	0.012637	853.62	0.37497
83	0.011535	864.87	0.34605
84	0.010459	876.13	0.31718
85	0.0094081	887.39	0.28835
86	0.0083899	897.52	0.25958
87	0.0073933	907.51	0.23086
88	0.0070317	917.22	0.22152
89	0.0066825	927.17	0.21241
90	0.0063401	937.12	0.20331
91	0.0059927	949.1	0.1942
92	0.0056518	961.34	0.1851
93	0.0053187	973.58	0.17602
94	0.0049931	985.81	0.16695
95	0.0046748	998.05	0.15789
96	0.0043751	1007.2	0.14888
97	0.0040817	1016	0.13989
98	0.0037927	1024.7	0.1309
99	0.0035081	1033.5	0.12192
100	0.0032278	1042.2	0.11296
101	0.0029508	1051.4	0.104
102	0.0026779	1060.5	0.095053
103	0.0024092	1069.7	0.086116
104	0.0021445	1078.8	0.077188
105	0.0018837	1088	0.068271
106	0.0016356	1090.5	0.059387
107	0.0013893	1092.2	0.050508
108	0.0011436	1094	0.041631
109	0.00089859	1095.8	0.032756
110	0.00065422	1097.7	0.023883
111	0.00062146	1102.4	0.022764
112	0.00059062	1108.5	0.021733
113	0.0005601	1114.7	0.020703
114	0.00052987	1120.9	0.019674
115	0.00049993	1127.1	0.018645
116	0.00047289	1126.2	0.017625
117	0.00044609	1124.4	0.016605
118	0.00041922	1122.7	0.015585
119	0.00039227	1120.9	0.014565
120	0.00036525	1119.2	0.013544
121	0.00033807	1117.7	0.012523
122	0.00031082	1116.3	0.011502
123	0.0002835	1115	0.010481
124	0.00025613	1113.6	0.0094596
125	0.0002287	1112.2	0.008438
126	0.00020202	1105.7	0.0074185
127	0.00017515	1098.7	0.0063984
128	0.00014797	1091.7	0.0053776
129	0.00012048	1084.7	0.0043558
130	9.2677e-005	1077.8	0.0033332
