;LAP Left System Tunnel Orifice Flow Mdot (lbm/s)
#I=0,130,1; Launch_Vehicle_Multi_Cavity_Launch_to_Seperation_Venting_Analysis_vent_g4c.vsm C:\0_afc_work\Launch_Vehicle_Multi_Cavity_Launch_to_Seperation_Venting_Analysis_using_VISSIM\VISSIM\0_tmp\Launch_Vehicle_Multi_Cavity_Launch_to_Seperation_Venting_Analysis_vent_g4c.vsm @ Mon Oct 29 08:29:54 2018
0	0	0	0	0	0	0	0
1	11.769	11.51	0	0.0074665	0	0	0.0068942
2	11.749	11.524	0	0.0074536	0	0	0.0064691
3	11.729	11.539	0	0.0074408	0	0	0.0063579
4	11.709	11.554	0	0.0074279	0	0	0.006326
5	11.688	11.57	0	0.007415	0	0	0.0063122
6	11.674	11.555	0	0.0074059	0	0	0.0063024
7	11.66	11.54	0	0.0073968	0	0	0.0062925
8	11.646	11.525	0	0.0073879	0	0	0.0062825
9	11.632	11.51	0	0.007379	0	0	0.0062727
10	11.618	11.495	0	0.0073702	0	0	0.0062628
11	11.563	11.446	0	0.0073354	0	0	0.0062461
12	11.508	11.398	0	0.0073007	0	0	0.0062199
13	11.453	11.35	0	0.0072659	0	0	0.0061914
14	11.398	11.302	0	0.007231	0	0	0.0061622
15	11.343	11.253	0	0.0071961	0	0	0.0061328
16	11.282	11.197	0	0.0071573	0	0	0.0061022
17	11.221	11.14	0	0.0071184	0	0	0.00607
18	11.16	11.084	0	0.0070796	0	0	0.0060373
19	11.098	11.027	0	0.0070407	0	0	0.0060044
20	11.037	10.97	0	0.0070017	0	0	0.0059715
21	10.849	10.783	0	0.0068823	0	0	0.0058704
22	10.661	10.598	0	0.0067635	0	0	0.0057689
23	10.474	10.412	0	0.0066446	0	0	0.0056673
24	10.286	10.225	0	0.0065255	0	0	0.0055657
25	10.098	10.039	0	0.0064064	0	0	0.005464
26	9.9096	9.8505	0	0.0062866	0	0	0.005362
27	9.7206	9.6621	0	0.0061667	0	0	0.0052596
28	9.5314	9.4734	0	0.0060467	0	0	0.0051571
29	9.3421	9.2845	0	0.0059266	0	0	0.0050545
30	9.1526	9.0954	0	0.0058064	0	0	0.0049519
31	8.9621	8.9046	0	0.0056855	0	0	0.0048489
32	8.7714	8.7136	0	0.0055646	0	0	0.0047456
33	8.5806	8.5225	0	0.0054435	0	0	0.0046422
34	8.3897	8.3311	0	0.0053224	0	0	0.0045386
35	8.1986	8.1396	0	0.0052012	0	0	0.004435
36	8.0072	7.9476	0	0.0050797	0	0	0.0043313
37	7.8155	7.7553	0	0.0049581	0	0	0.0042274
38	7.6238	7.5629	0	0.0048365	0	0	0.0041234
39	7.432	7.3703	0	0.0047148	0	0	0.0040193
40	7.24	7.1776	0	0.004593	0	0	0.0039152
41	7.0439	6.9806	0	0.0044686	0	0	0.0038103
42	6.848	6.7837	0	0.0043443	0	0	0.0037044
43	6.6522	6.5868	0	0.0042201	0	0	0.0035983
44	6.4564	6.39	0	0.0040959	0	0	0.0034922
45	6.2607	6.1933	0	0.0039718	0	0	0.0033861
46	6.0649	5.9964	0	0.0038476	0	0	0.0032799
47	5.8692	5.7995	0	0.0037234	0	0	0.0031738
48	5.6736	5.6028	0	0.0035993	0	0	0.0030677
49	5.4781	5.4061	0	0.0034753	0	0	0.0029616
50	5.2827	5.2095	0	0.0033513	0	0	0.0028555
51	5.0815	5.0068	0	0.0032237	0	0	0.0027485
52	4.8809	4.8047	0	0.0030964	0	0	0.0026401
53	4.6808	4.6032	0	0.0029695	0	0	0.0025317
54	4.2569	4.0288	0	0.0027006	0	0	0.0022773
55	3.8333	3.4543	0	0.0024318	0	0	0.0020419
56	3.4059	2.8733	0	0.0021607	0	0	0.0018083
57	3.2617	2.7465	0	0.0020692	0	0	0.0017296
58	3.1152	2.616	0	0.0019763	0	0	0.0016522
59	2.9692	2.4859	0	0.0018836	0	0	0.0015748
60	2.8235	2.3562	0	0.0017912	0	0	0.0014975
61	2.6761	2.2253	0	0.0016977	0	0	0.0014199
62	2.5294	2.0949	0	0.0016046	0	0	0.0013422
63	2.3833	1.965	0	0.0015119	0	0	0.0012646
64	2.2378	1.8357	0	0.0014197	0	0	0.0011873
65	2.093	1.7068	0	0.0013278	0	0	0.0011104
66	1.9488	1.5784	0	0.0012363	0	0	0.0010338
67	1.8052	1.4505	0	0.0011452	0	0	0.00095745
68	1.6622	1.3229	0	0.0010545	0	0	0.00088145
69	1.5197	1.1958	0	0.0009641	0	0	0.00080576
70	1.3778	1.069	0	0.00087409	0	0	0.00073037
71	1.2322	0.93971	0	0.00078172	0	0	0.00065441
72	1.0882	0.8114	0	0.00069032	0	0	0.00057803
73	0.94553	0.68381	0	0.00059984	0	0	0.00050217
74	0.80422	0.55649	0	0.00051019	0	0	0.00042697
75	0.66403	0.42839	0	0.00042126	0	0	0.00035239
76	0.62835	0.40394	0	0.00039862	0	0	0.00033365
77	0.59253	0.37842	0	0.0003759	0	0	0.00031465
78	0.55708	0.3531	0	0.00035341	0	0	0.00029584
79	0.522	0.32795	0	0.00033116	0	0	0.00027723
80	0.48728	0.30296	0	0.00030913	0	0	0.00025879
81	0.45232	0.27787	0	0.00028695	0	0	0.00024041
82	0.4178	0.25297	0	0.00026505	0	0	0.00022211
83	0.3837	0.22821	0	0.00024342	0	0	0.00020399
84	0.35	0.20357	0	0.00022204	0	0	0.00018608
85	0.31668	0.17896	0	0.0002009	0	0	0.00016837
86	0.28392	0.15433	0	0.00018012	0	0	0.00015089
87	0.25143	0.12937	0	0.00015951	0	0	0.00013362
88	0.24049	0.12324	0	0.00015257	0	0	0.00012766
89	0.22961	0.11691	0	0.00014566	0	0	0.00012189
90	0.21883	0.1106	0	0.00013883	0	0	0.00011618
91	0.20793	0.10427	0	0.00013191	0	0	0.00011048
92	0.19717	0.097977	0	0.00012508	0	0	0.00010478
93	0.18654	0.091702	0	0.00011834	0	0	9.9137e-005
94	0.17603	0.085444	0	0.00011167	0	0	9.3561e-005
95	0.16565	0.079194	0	0.00010509	0	0	8.8048e-005
96	0.15563	0.072966	0	9.8731e-005	0	0	8.2654e-005
97	0.14569	0.066696	0	9.2423e-005	0	0	7.7364e-005
98	0.13581	0.060361	0	8.616e-005	0	0	7.212e-005
99	0.12601	0.053912	0	7.9938e-005	0	0	6.6908e-005
100	0.11625	0.047264	0	7.3751e-005	0	0	6.1671e-005
101	0.10652	0.040228	0	6.7573e-005	0	0	5.6514e-005
102	0.096745	0.032219	0	6.1375e-005	0	0	5.1344e-005
103	0.058276	-0.059448	0	3.697e-005	0	0	2.9803e-005
104	0.052863	-0.053226	0	3.3536e-005	0	0	2.7307e-005
105	0.047247	-0.047598	0	2.9973e-005	0	0	2.4461e-005
106	0.041773	-0.042102	0	2.65e-005	0	0	2.162e-005
107	0.036223	-0.036544	0	2.2979e-005	0	0	1.8771e-005
108	0.030554	-0.030866	0	1.9383e-005	0	0	1.5866e-005
109	0.024669	-0.024971	0	1.565e-005	0	0	1.2847e-005
110	0.018313	-0.018598	0	1.1618e-005	0	0	9.5763e-006
111	0.01763	-0.017684	0	1.1184e-005	0	0	9.1392e-006
112	0.016783	-0.016835	0	1.0647e-005	0	0	8.7015e-006
113	0.015939	-0.01599	0	1.0112e-005	0	0	8.2644e-006
114	0.015099	-0.015149	0	9.5784e-006	0	0	7.8288e-006
115	0.014261	-0.01431	0	9.0472e-006	0	0	7.3947e-006
116	0.013475	-0.013519	0	8.5487e-006	0	0	6.9762e-006
117	0.012685	-0.012728	0	8.0471e-006	0	0	6.5657e-006
118	0.01189	-0.011932	0	7.5429e-006	0	0	6.154e-006
119	0.01109	-0.011131	0	7.0355e-006	0	0	5.7397e-006
120	0.010285	-0.010325	0	6.5245e-006	0	0	5.3224e-006
121	0.0094709	-0.0095105	0	6.0083e-006	0	0	4.9011e-006
122	0.0086493	-0.008688	0	5.4871e-006	0	0	4.4754e-006
123	0.0078179	-0.0078557	0	4.9596e-006	0	0	4.0445e-006
124	0.006974	-0.0070107	0	4.4242e-006	0	0	3.6072e-006
125	0.0061131	-0.0061488	0	3.8781e-006	0	0	3.1611e-006
126	0.0052424	-0.0052759	0	3.3257e-006	0	0	2.7066e-006
127	0.00433	-0.0043626	0	2.7469e-006	0	0	2.2343e-006
128	0.0033491	-0.0033805	0	2.1246e-006	0	0	1.7276e-006
129	0.0022216	-0.0022517	0	1.4094e-006	0	0	1.1471e-006
130	-0.0032993	-0.0032993	0	-2.093e-006	0	0	-2.1068e-006
