;LAP Interstage Orifice Flow Mdot (lbm/s)
#I=0,130,1; Launch_Vehicle_Multi_Cavity_Launch_to_Seperation_Venting_Analysis_vent_g4c.vsm C:\0_afc_work\Launch_Vehicle_Multi_Cavity_Launch_to_Seperation_Venting_Analysis_using_VISSIM\VISSIM\0_tmp\Launch_Vehicle_Multi_Cavity_Launch_to_Seperation_Venting_Analysis_vent_g4c.vsm @ Mon Oct 29 08:29:54 2018
0	0	0	0	0	0	0	0	0	0
1	0	0	0	-0.0005808	-2.3569	0	0	0	0
2	0	0	0	-0.0005808	-2.3569	0	0	0	0
3	0	0	0	-0.0005808	-2.3569	0	0	0	0
4	0	0	0	-0.0005808	-2.3569	0	0	0	0
5	0	0	0	-0.0005808	-2.3569	0	0	0	0
6	0	0	0	-0.0005808	-2.3569	0	0	0	0
7	0	0	0	-0.0005808	-2.3569	0	0	0	0
8	0	0	0	-0.0005808	-2.3569	0	0	0	0
9	0	0	0	-0.0005808	-2.3569	0	0	0	0
10	0	0	0	-0.0005808	-2.3569	0	0	0	0
11	0	0	0	-0.0005808	-2.3569	0	0	0	0
12	0	0	0	-0.0005808	-2.3569	0	0	0	0
13	0	0	0	-0.0005808	-2.3569	0	0	0	0
14	0	0	0	-0.0005808	-2.3569	0	0	0	0
15	0	0	0	-0.0005808	-2.3569	0	0	0	0
16	0	0	0	-0.0005808	-2.3569	0	0	0	0
17	0	0	0	-0.0005808	-2.3569	0	0	0	0
18	0	0	0	-0.0005808	-2.3569	0	0	0	0
19	0	0	0	-0.00058079	-2.3569	0	0	0	0
20	0	0	0	-0.00058079	-2.3569	0	0	0	0
21	0	0	0	-0.0016034	-6.5066	0	0	0	0
22	0	0	0	-0.0016034	-6.5066	0	0	0	0
23	0	0	0	-0.0016033	-6.5066	0	0	0	0
24	0	0	0	-0.0016033	-6.5065	0	0	0	0
25	0	0	0	-0.0016033	-6.5065	0	0	0	0
26	0	0	0	-0.0016033	-6.5065	0	0	0	0
27	0	0	0	-0.0016033	-6.5064	0	0	0	0
28	0	0	0	-0.0016033	-6.5064	0	0	0	0
29	0	0	0	-0.0016033	-6.5063	0	0	0	0
30	0	0	0	-0.0016033	-6.5063	0	0	0	0
31	0	0	0	-0.0016033	-6.5062	0	0	0	0
32	0	0	0	-0.0016033	-6.5062	0	0	0	0
33	0	0	0	-0.0016032	-6.5061	0	0	0	0
34	0	0	0	-0.0016032	-6.5061	0	0	0	0
35	0	0	0	-0.0016032	-6.506	0	0	0	0
36	0	0	0	-0.0016032	-6.506	0	0	0	0
37	0	0	0	-0.0016032	-6.5059	0	0	0	0
38	0	0	0	-0.0016032	-6.5058	0	0	0	0
39	0	0	0	-0.0016031	-6.5058	0	0	0	0
40	0	0	0	-0.0016031	-6.5057	0	0	0	0
41	0	0	0	-0.0016031	-6.5056	0	0	0	0
42	0	0	0	-0.0016031	-6.5055	0	0	0	0
43	0	0	0	-0.0016031	-6.5054	0	0	0	0
44	0	0	0	-0.001603	-6.5053	0	0	0	0
45	0	0	0	-0.001603	-6.5052	0	0	0	0
46	0	0	0	-0.001603	-6.5051	0	0	0	0
47	0	0	0	-0.0016029	-6.5049	0	0	0	0
48	0	0	0	-0.0016029	-6.5048	0	0	0	0
49	0	0	0	-0.0016029	-6.5046	0	0	0	0
50	0	0	0	-0.0016028	-6.5045	0	0	0	0
51	0	0	0	-0.0016028	-6.5043	0	0	0	0
52	0	0	0	-0.0016027	-6.5041	0	0	0	0
53	0	0	0	-0.0016027	-6.5039	0	0	0	0
54	0	0	0	8.7704e-005	0.35591	0	0	0	0
55	0	0	0	7.4176e-005	0.30101	0	0	0	0
56	0	0	0	7.2762e-005	0.29528	0	0	0	0
57	0	0	0	-0.0020046	-8.135	0	0	0	0
58	0	0	0	-0.0020045	-8.1343	0	0	0	0
59	0	0	0	-0.0020043	-8.1336	0	0	0	0
60	0	0	0	-0.0020041	-8.1327	0	0	0	0
61	0	0	0	-0.0020038	-8.1317	0	0	0	0
62	0	0	0	-0.0020035	-8.1305	0	0	0	0
63	0	0	0	-0.0020032	-8.1292	0	0	0	0
64	0	0	0	-0.0020028	-8.1276	0	0	0	0
65	0	0	0	-0.0020023	-8.1257	0	0	0	0
66	0	0	0	-0.0020018	-8.1235	0	0	0	0
67	0	0	0	-0.0020011	-8.1208	0	0	0	0
68	0	0	0	-0.0020003	-8.1176	0	0	0	0
69	0	0	0	-0.0019993	-8.1135	0	0	0	0
70	0	0	0	-0.0019981	-8.1084	0	0	0	0
71	0	0	0	-0.0019965	-8.1019	0	0	0	0
72	0	0	0	-0.0019944	-8.0933	0	0	0	0
73	0	0	0	-0.0019915	-8.0818	0	0	0	0
74	0	0	0	-0.0019876	-8.0659	0	0	0	0
75	0	0	0	-0.0019819	-8.0429	0	0	0	0
76	0	0	0	-0.00039714	-1.6117	0	0	0	0
77	0	0	0	-0.00039713	-1.6116	0	0	0	0
78	0	0	0	-0.00039712	-1.6115	0	0	0	0
79	0	0	0	-0.0003971	-1.6115	0	0	0	0
80	0	0	0	-0.00039708	-1.6114	0	0	0	0
81	0	0	0	-0.00039706	-1.6113	0	0	0	0
82	0	0	0	-0.00039704	-1.6112	0	0	0	0
83	0	0	0	-0.00039701	-1.6111	0	0	0	0
84	0	0	0	-0.00039698	-1.611	0	0	0	0
85	0	0	0	-0.00039695	-1.6109	0	0	0	0
86	0	0	0	-0.00039692	-1.6107	0	0	0	0
87	0	0	0	-0.00039688	-1.6106	0	0	0	0
88	0	0	0	-0.00030779	-1.2491	0	0	0	0
89	0	0	0	-0.00030777	-1.249	0	0	0	0
90	0	0	0	-0.00030775	-1.2489	0	0	0	0
91	0	0	0	-0.00030773	-1.2488	0	0	0	0
92	0	0	0	-0.0003077	-1.2487	0	0	0	0
93	0	0	0	-0.00030767	-1.2486	0	0	0	0
94	0	0	0	-0.00030764	-1.2484	0	0	0	0
95	0	0	0	-0.0003076	-1.2483	0	0	0	0
96	0	0	0	-0.00030756	-1.2481	0	0	0	0
97	0	0	0	-0.0003075	-1.2479	0	0	0	0
98	0	0	0	-0.00030744	-1.2476	0	0	0	0
99	0	0	0	-0.00030737	-1.2473	0	0	0	0
100	0	0	0	-0.00030728	-1.247	0	0	0	0
101	0	0	0	-0.00030717	-1.2465	0	0	0	0
102	0	0	0	-0.00030704	-1.246	0	0	0	0
103	0	0	0	-0.00030688	-1.2454	0	0	0	0
104	0	0	0	-0.00030668	-1.2445	0	0	0	0
105	0	0	0	-0.00030642	-1.2435	0	0	0	0
106	0	0	0	-0.00030607	-1.2421	0	0	0	0
107	0	0	0	-0.0003056	-1.2402	0	0	0	0
108	0	0	0	-0.00030495	-1.2375	0	0	0	0
109	0	0	0	-0.000304	-1.2337	0	0	0	0
110	0	0	0	-0.00030256	-1.2278	0	0	0	0
